recipe_version_id,recipe_id,recipe_title,used_occurrences,egg_equivalent_units,dairy_occurrence,dairy_codes,primary_protein,primary_protein_g,primary_protein_share,legume_quantity_g,legume_protein_g,legume_share_of_recognized_protein,plant_protein_main,primary_carb,pasta_rice_primary,ingredient_codes
base:recipe-version:pranzo-leggero-con-pollo-riso-e-cavolfiore:4b87f1f403d94dda,base:recipe:pranzo-leggero-con-pollo-riso-e-cavolfiore,"Pranzo leggero con pollo, riso e cavolfiore",0,1.6,no,[],poultry,25.3,0.7437,0.0,0.0,0.0,no,rice,yes,"[""albume"", ""cavolfiore"", ""olio"", ""pane_bianco"", ""pollo"", ""riso_basmati""]"
base:recipe-version:pranzo-leggero-con-pollo-riso-e-zucchine:be3c48898181ce93,base:recipe:pranzo-leggero-con-pollo-riso-e-zucchine,"Pranzo leggero con pollo, riso e zucchine",0,0.0,no,[],poultry,25.3,1.0,0.0,0.0,0.0,no,rice,yes,"[""olio"", ""pane_bianco"", ""pollo"", ""riso_basmati"", ""zucchina""]"
base:recipe-version:pranzo-leggero-con-tacchino-pane-e-fagiolini:7f0d78fdb7e3ddb2,base:recipe:pranzo-leggero-con-tacchino-pane-e-fagiolini,"Pranzo leggero con tacchino, pane e fagiolini",0,1.6,no,[],poultry,26.4,0.7517,0.0,0.0,0.0,no,bread,no,"[""albume"", ""fagiolini"", ""olio"", ""pane_bianco"", ""tacchino""]"
base:recipe-version:pranzo-leggero-con-tacchino-pane-e-funghi:38bb15f313984032,base:recipe:pranzo-leggero-con-tacchino-pane-e-funghi,"Pranzo leggero con tacchino, pane e funghi",0,0.0,no,[],poultry,26.4,1.0,0.0,0.0,0.0,no,bread,no,"[""funghi"", ""olio"", ""pane_bianco"", ""pane_integrale"", ""tacchino""]"
base:recipe-version:pranzo-leggero-con-tacchino-pane-e-spinaci:b78acd31c8ff180a,base:recipe:pranzo-leggero-con-tacchino-pane-e-spinaci,"Pranzo leggero con tacchino, pane e spinaci",1,0.0,no,[],poultry,26.4,1.0,0.0,0.0,0.0,no,bread,no,"[""olio"", ""pane_bianco"", ""pane_integrale"", ""spinaci"", ""tacchino""]"
base:recipe-version:pranzo-leggero-con-tacchino-patate-e-cavolfiore:5c747b342e4ce898,base:recipe:pranzo-leggero-con-tacchino-patate-e-cavolfiore,"Pranzo leggero con tacchino, patate e cavolfiore",0,1.6,no,[],poultry,26.4,0.7517,0.0,0.0,0.0,no,potato,no,"[""albume"", ""cavolfiore"", ""olio"", ""pane_bianco"", ""patata"", ""tacchino""]"
base:recipe-version:pranzo-leggero-con-tacchino-patate-e-radicchio:6c8d2a1c4c29e71c,base:recipe:pranzo-leggero-con-tacchino-patate-e-radicchio,"Pranzo leggero con tacchino, patate e radicchio",0,1.6,no,[],poultry,26.4,0.7517,0.0,0.0,0.0,no,potato,no,"[""albume"", ""olio"", ""pane_bianco"", ""patata"", ""radicchio"", ""tacchino""]"
base:recipe-version:pranzo-leggero-con-tacchino-patate-e-spinaci:0f665cf77535a378,base:recipe:pranzo-leggero-con-tacchino-patate-e-spinaci,"Pranzo leggero con tacchino, patate e spinaci",0,1.6,no,[],poultry,26.4,0.7517,0.0,0.0,0.0,no,potato,no,"[""albume"", ""olio"", ""patata"", ""spinaci"", ""tacchino""]"
base:recipe-version:primosale-e-gallette-di-riso:c2e743864218b117,base:recipe:primosale-e-gallette-di-riso,Primosale e gallette di riso,6,0.0,yes,"[""primosale""]",cheese,7.2,1.0,0.0,0.0,0.0,no,crackers_rusks_cakes,no,"[""gallette_riso"", ""primosale""]"
base:recipe-version:ricotta-e-frutta:349f87813a30d26f,base:recipe:ricotta-e-frutta,Ricotta e frutta,1,0.0,yes,"[""ricotta""]",cheese,4.84,1.0,0.0,0.0,0.0,no,,no,"[""arancia"", ""ricotta""]"
base:recipe-version:ricotta-e-frutta:55113038eb8f33ff,base:recipe:ricotta-e-frutta,Ricotta e frutta,0,0.0,yes,"[""ricotta""]",cheese,4.84,1.0,0.0,0.0,0.0,no,,no,"[""cachi"", ""ricotta""]"
base:recipe-version:ricotta-e-frutta:79840a612df588f9,base:recipe:ricotta-e-frutta,Ricotta e frutta,0,0.0,yes,"[""ricotta""]",cheese,4.84,1.0,0.0,0.0,0.0,no,,no,"[""mela"", ""ricotta""]"
base:recipe-version:ricotta-e-frutta:829fdb82bcf4550d,base:recipe:ricotta-e-frutta,Ricotta e frutta,1,0.0,yes,"[""ricotta""]",cheese,4.84,1.0,0.0,0.0,0.0,no,,no,"[""mandarino"", ""ricotta""]"
base:recipe-version:ricotta-e-frutta:b5453d1fd509a598,base:recipe:ricotta-e-frutta,Ricotta e frutta,0,0.0,yes,"[""ricotta""]",cheese,4.84,1.0,0.0,0.0,0.0,no,,no,"[""pera"", ""ricotta""]"
base:recipe-version:ricotta-e-frutta:e975774931e472a9,base:recipe:ricotta-e-frutta,Ricotta e frutta,1,0.0,yes,"[""ricotta""]",cheese,4.84,1.0,0.0,0.0,0.0,no,,no,"[""kiwi"", ""ricotta""]"
base:recipe-version:riso-con-crema-di-borlotti-e-sedano-rapa:2da40a245a71862b,base:recipe:riso-con-crema-di-borlotti-e-sedano-rapa,Riso con crema di borlotti e sedano rapa,0,1.6,yes,"[""grana""]",eggs,8.72,0.4698,80.0,7.2,0.3879,no,rice,yes,"[""albume"", ""borlotti"", ""grana"", ""olio"", ""riso_basmati"", ""sedano_rapa""]"
base:recipe-version:riso-con-crema-di-cannellini-e-bietole:4b4091a52cb4608a,base:recipe:riso-con-crema-di-cannellini-e-bietole,Riso con crema di cannellini e bietole,0,0.0,yes,"[""grana""]",legumes,6.96,0.725,80.0,6.96,0.725,yes,rice,yes,"[""bietola"", ""cannellini"", ""grana"", ""olio"", ""riso_basmati""]"
base:recipe-version:riso-con-crema-di-ceci-e-cavolfiore:6eb574cb284712ea,base:recipe:riso-con-crema-di-ceci-e-cavolfiore,Riso con crema di ceci e cavolfiore,0,3.2,yes,"[""grana""]",eggs,17.44,0.6629,70.0,6.23,0.2368,no,rice,yes,"[""albume"", ""cavolfiore"", ""ceci"", ""grana"", ""olio"", ""riso_basmati""]"
base:recipe-version:riso-con-crema-di-ceci-e-cavolfiore:a8da746f76cd5d77,base:recipe:riso-con-crema-di-ceci-e-cavolfiore,Riso con crema di ceci e cavolfiore,0,3.2,yes,"[""grana""]",eggs,17.44,0.6629,70.0,6.23,0.2368,no,rice,yes,"[""albume"", ""cavolfiore"", ""ceci"", ""grana"", ""olio"", ""riso_basmati""]"
base:recipe-version:riso-teriyaki-delicato-con-tacchino-e-carciofi:750ad5a8af8f7fdf,base:recipe:riso-teriyaki-delicato-con-tacchino-e-carciofi,Riso teriyaki delicato con tacchino e carciofi,0,0.0,no,[],poultry,27.6,1.0,0.0,0.0,0.0,no,rice,yes,"[""bietola"", ""carciofo"", ""olio"", ""riso_jasmine"", ""salsa_soia"", ""tacchino""]"
base:recipe-version:riso-teriyaki-delicato-con-tacchino-e-carciofi:c60447a224c2e3c9,base:recipe:riso-teriyaki-delicato-con-tacchino-e-carciofi,Riso teriyaki delicato con tacchino e carciofi,1,0.0,no,[],poultry,27.6,1.0,0.0,0.0,0.0,no,rice,yes,"[""bietola"", ""carciofo"", ""olio"", ""riso_jasmine"", ""salsa_soia"", ""tacchino""]"
base:recipe-version:riso-teriyaki-delicato-con-tacchino-e-carciofi:ca0b3a9ea09065a5,base:recipe:riso-teriyaki-delicato-con-tacchino-e-carciofi,Riso teriyaki delicato con tacchino e carciofi,0,1.6,no,[],poultry,27.6,0.7599,0.0,0.0,0.0,no,bread,no,"[""albume"", ""bietola"", ""carciofo"", ""olio"", ""pane_bianco"", ""riso_jasmine"", ""salsa_soia"", ""tacchino""]"
base:recipe-version:riso-teriyaki-delicato-con-tacchino-e-carciofi:e4b71ccbec6fce46,base:recipe:riso-teriyaki-delicato-con-tacchino-e-carciofi,Riso teriyaki delicato con tacchino e carciofi,4,0.0,no,[],poultry,27.6,1.0,0.0,0.0,0.0,no,rice,yes,"[""carciofo"", ""olio"", ""radicchio"", ""riso_jasmine"", ""salsa_soia"", ""tacchino""]"
base:recipe-version:riso-teriyaki-delicato-con-tacchino-e-funghi:082024a2420476a2,base:recipe:riso-teriyaki-delicato-con-tacchino-e-funghi,Riso teriyaki delicato con tacchino e funghi,0,0.0,no,[],poultry,27.6,1.0,0.0,0.0,0.0,no,rice,yes,"[""funghi"", ""olio"", ""riso_jasmine"", ""salsa_soia"", ""spinaci"", ""tacchino""]"
base:recipe-version:riso-teriyaki-delicato-con-tacchino-e-melanzane:6da7b42882068260,base:recipe:riso-teriyaki-delicato-con-tacchino-e-melanzane,Riso teriyaki delicato con tacchino e melanzane,2,0.0,no,[],poultry,27.6,1.0,0.0,0.0,0.0,no,rice,yes,"[""bietola"", ""melanzana"", ""olio"", ""riso_jasmine"", ""salsa_soia"", ""tacchino""]"
base:recipe-version:riso-teriyaki-delicato-con-tacchino-e-melanzane:c8d495a18082b006,base:recipe:riso-teriyaki-delicato-con-tacchino-e-melanzane,Riso teriyaki delicato con tacchino e melanzane,0,1.6,no,[],poultry,27.6,0.7599,0.0,0.0,0.0,no,bread,no,"[""albume"", ""bietola"", ""melanzana"", ""olio"", ""pane_bianco"", ""riso_jasmine"", ""salsa_soia"", ""tacchino""]"
base:recipe-version:riso-teriyaki-delicato-con-tacchino-e-spinaci:7ebcf1cfe3de74f2,base:recipe:riso-teriyaki-delicato-con-tacchino-e-spinaci,Riso teriyaki delicato con tacchino e spinaci,1,0.0,no,[],poultry,27.6,1.0,0.0,0.0,0.0,no,rice,yes,"[""cavolfiore"", ""olio"", ""riso_jasmine"", ""salsa_soia"", ""spinaci"", ""tacchino""]"
base:recipe-version:risotto-delicato-con-funghi-e-carciofi:ea9b50d16e2b76e8,base:recipe:risotto-delicato-con-funghi-e-carciofi,Risotto delicato con funghi e carciofi,0,3.6,yes,"[""grana""]",eggs,19.62,0.8814,0.0,0.0,0.0,no,rice,yes,"[""albume"", ""carciofo"", ""funghi"", ""grana"", ""olio"", ""pane_bianco"", ""riso_basmati""]"
base:recipe-version:risotto-delicato-con-funghi-e-carote:f423c15899b3ca32,base:recipe:risotto-delicato-con-funghi-e-carote,Risotto delicato con funghi e carote,0,2.0,yes,"[""grana""]",eggs,10.9,0.805,0.0,0.0,0.0,no,rice,yes,"[""albume"", ""carota"", ""funghi"", ""grana"", ""olio"", ""riso_basmati""]"
base:recipe-version:risotto-delicato-con-funghi-e-finocchi:badfcbab95b55a39,base:recipe:risotto-delicato-con-funghi-e-finocchi,Risotto delicato con funghi e finocchi,0,3.6,yes,"[""grana""]",eggs,19.62,0.8814,0.0,0.0,0.0,no,rice,yes,"[""albume"", ""finocchio"", ""funghi"", ""grana"", ""olio"", ""riso_basmati""]"
base:recipe-version:risotto-delicato-con-funghi-e-sedano-rapa:dfe52745bbdb8b1a,base:recipe:risotto-delicato-con-funghi-e-sedano-rapa,Risotto delicato con funghi e sedano rapa,0,2.0,yes,"[""grana""]",eggs,10.9,0.805,0.0,0.0,0.0,no,rice,yes,"[""albume"", ""funghi"", ""grana"", ""olio"", ""riso_basmati"", ""sedano_rapa""]"
base:recipe-version:risotto-delicato-con-funghi-e-zucca:c83ed23823f534c3,base:recipe:risotto-delicato-con-funghi-e-zucca,Risotto delicato con funghi e zucca,0,2.0,yes,"[""grana""]",eggs,10.9,0.805,0.0,0.0,0.0,no,rice,yes,"[""albume"", ""funghi"", ""grana"", ""olio"", ""riso_integrale"", ""zucca""]"
base:recipe-version:risotto-delicato-con-gamberi-e-fagiolini:d50853aedadb24c6,base:recipe:risotto-delicato-con-gamberi-e-fagiolini,Risotto delicato con gamberi e fagiolini,0,0.0,yes,"[""grana""]",fish,31.2,0.922,0.0,0.0,0.0,no,rice,yes,"[""fagiolini"", ""gamberi"", ""grana"", ""olio"", ""riso_integrale""]"
base:recipe-version:risotto-delicato-con-gamberi-e-finocchi:f9f7c5c8af94dffa,base:recipe:risotto-delicato-con-gamberi-e-finocchi,Risotto delicato con gamberi e finocchi,0,0.0,yes,"[""grana""]",fish,31.2,0.922,0.0,0.0,0.0,no,rice,yes,"[""finocchio"", ""gamberi"", ""grana"", ""olio"", ""riso_basmati""]"
base:recipe-version:risotto-delicato-con-gamberi-e-radicchio:0c963a38ab00f4fe,base:recipe:risotto-delicato-con-gamberi-e-radicchio,Risotto delicato con gamberi e radicchio,0,0.0,yes,"[""grana""]",fish,31.2,0.922,0.0,0.0,0.0,no,rice,yes,"[""gamberi"", ""grana"", ""olio"", ""radicchio"", ""riso_basmati""]"
base:recipe-version:risotto-delicato-con-gamberi-e-spinaci:49b022ea9c54c14a,base:recipe:risotto-delicato-con-gamberi-e-spinaci,Risotto delicato con gamberi e spinaci,0,0.0,yes,"[""grana""]",fish,31.2,0.922,0.0,0.0,0.0,no,rice,yes,"[""gamberi"", ""grana"", ""olio"", ""riso_basmati"", ""spinaci""]"
base:recipe-version:risotto-delicato-con-gamberi-e-zucca:4ca778d49fafd80b,base:recipe:risotto-delicato-con-gamberi-e-zucca,Risotto delicato con gamberi e zucca,0,0.0,yes,"[""grana""]",fish,31.2,0.922,0.0,0.0,0.0,no,rice,yes,"[""gamberi"", ""grana"", ""olio"", ""pane_bianco"", ""riso_integrale"", ""zucca""]"
base:recipe-version:risotto-delicato-con-pollo-e-cavolfiore:fbd8f5e1e6271c53,base:recipe:risotto-delicato-con-pollo-e-cavolfiore,Risotto delicato con pollo e cavolfiore,0,0.0,yes,"[""grana""]",poultry,24.15,0.9015,0.0,0.0,0.0,no,rice,yes,"[""cavolfiore"", ""grana"", ""olio"", ""pollo"", ""riso_basmati""]"
base:recipe-version:risotto-delicato-con-pollo-e-radicchio:f1e5760d15164be8,base:recipe:risotto-delicato-con-pollo-e-radicchio,Risotto delicato con pollo e radicchio,0,1.6,yes,"[""grana""]",poultry,24.15,0.6801,0.0,0.0,0.0,no,rice,yes,"[""albume"", ""grana"", ""olio"", ""pane_bianco"", ""pollo"", ""radicchio"", ""riso_integrale""]"
base:recipe-version:risotto-delicato-con-pollo-e-spinaci:732bc06dab53b4ef,base:recipe:risotto-delicato-con-pollo-e-spinaci,Risotto delicato con pollo e spinaci,0,0.0,yes,"[""grana""]",poultry,24.15,0.9015,0.0,0.0,0.0,no,rice,yes,"[""grana"", ""olio"", ""pollo"", ""riso_integrale"", ""spinaci""]"
base:recipe-version:risotto-delicato-con-pollo-e-zucca:6c7d5e7d95593ffe,base:recipe:risotto-delicato-con-pollo-e-zucca,Risotto delicato con pollo e zucca,0,0.0,yes,"[""grana""]",poultry,24.15,0.9015,0.0,0.0,0.0,no,rice,yes,"[""grana"", ""olio"", ""pollo"", ""riso_basmati"", ""zucca""]"
base:recipe-version:risotto-delicato-con-primosale-e-carote:3ff932730a1bad10,base:recipe:risotto-delicato-con-primosale-e-carote,Risotto delicato con primosale e carote,0,4.8,yes,"[""grana"", ""primosale""]",eggs,26.16,0.6606,0.0,0.0,0.0,no,rice,yes,"[""albume"", ""carota"", ""grana"", ""olio"", ""pane_bianco"", ""primosale"", ""riso_integrale""]"
base:recipe-version:risotto-delicato-con-primosale-e-cavolfiore:3f8eb30a600af6ea,base:recipe:risotto-delicato-con-primosale-e-cavolfiore,Risotto delicato con primosale e cavolfiore,0,0.0,yes,"[""grana"", ""primosale""]",cheese,13.44,1.0,0.0,0.0,0.0,no,rice,yes,"[""cavolfiore"", ""grana"", ""olio"", ""primosale"", ""riso_basmati""]"
base:recipe-version:risotto-delicato-con-primosale-e-pomodori:e1ee16fe31a6d889,base:recipe:risotto-delicato-con-primosale-e-pomodori,Risotto delicato con primosale e pomodori,0,3.2,yes,"[""grana"", ""primosale""]",eggs,17.44,0.5648,0.0,0.0,0.0,no,rice,yes,"[""albume"", ""grana"", ""olio"", ""pomodoro"", ""primosale"", ""riso_integrale""]"
base:recipe-version:risotto-delicato-con-primosale-e-radicchio:1d2d9cb423ef8129,base:recipe:risotto-delicato-con-primosale-e-radicchio,Risotto delicato con primosale e radicchio,0,0.0,yes,"[""grana"", ""primosale""]",cheese,13.44,1.0,0.0,0.0,0.0,no,rice,yes,"[""grana"", ""olio"", ""primosale"", ""radicchio"", ""riso_basmati""]"
base:recipe-version:risotto-delicato-con-primosale-e-radicchio:92651735e226d5bf,base:recipe:risotto-delicato-con-primosale-e-radicchio,Risotto delicato con primosale e radicchio,0,0.0,yes,"[""grana"", ""primosale""]",cheese,13.44,1.0,0.0,0.0,0.0,no,rice,yes,"[""grana"", ""olio"", ""primosale"", ""radicchio"", ""riso_integrale""]"
base:recipe-version:risotto-delicato-con-primosale-e-zucchine:ab6e3039c5bf6ff7,base:recipe:risotto-delicato-con-primosale-e-zucchine,Risotto delicato con primosale e zucchine,0,1.6,yes,"[""grana"", ""primosale""]",cheese,13.44,0.6065,0.0,0.0,0.0,no,rice,yes,"[""albume"", ""grana"", ""olio"", ""primosale"", ""riso_basmati"", ""zucchina""]"
base:recipe-version:risotto-delicato-con-salmone-e-carciofi:1ffda40ee6c1e911,base:recipe:risotto-delicato-con-salmone-e-carciofi,Risotto delicato con salmone e carciofi,0,1.6,yes,"[""grana""]",fish,16.0,0.5848,0.0,0.0,0.0,no,rice,yes,"[""albume"", ""carciofo"", ""grana"", ""olio"", ""riso_basmati"", ""salmone""]"
base:recipe-version:risotto-delicato-con-salmone-e-carciofi:8c4fab888f0ce3fa,base:recipe:risotto-delicato-con-salmone-e-carciofi,Risotto delicato con salmone e carciofi,0,0.0,yes,"[""grana""]",fish,16.0,0.8584,0.0,0.0,0.0,no,rice,yes,"[""carciofo"", ""grana"", ""olio"", ""riso_basmati"", ""salmone""]"
base:recipe-version:risotto-delicato-con-salmone-e-carciofi:9706a3fc6988f08a,base:recipe:risotto-delicato-con-salmone-e-carciofi,Risotto delicato con salmone e carciofi,0,0.0,yes,"[""grana""]",fish,16.0,0.8584,0.0,0.0,0.0,no,rice,yes,"[""carciofo"", ""grana"", ""olio"", ""riso_basmati"", ""salmone""]"
base:recipe-version:risotto-delicato-con-salmone-e-carote:debc30dc70ba9495,base:recipe:risotto-delicato-con-salmone-e-carote,Risotto delicato con salmone e carote,0,0.0,yes,"[""grana""]",fish,16.0,0.8584,0.0,0.0,0.0,no,rice,yes,"[""carota"", ""grana"", ""olio"", ""riso_basmati"", ""salmone""]"
base:recipe-version:risotto-delicato-con-salmone-e-finocchi:afb896dd21be7ba5,base:recipe:risotto-delicato-con-salmone-e-finocchi,Risotto delicato con salmone e finocchi,0,3.2,yes,"[""grana""]",eggs,17.44,0.4834,0.0,0.0,0.0,no,rice,yes,"[""albume"", ""finocchio"", ""grana"", ""olio"", ""pane_bianco"", ""riso_basmati"", ""salmone""]"
base:recipe-version:risotto-delicato-con-salmone-e-funghi:2af3d7d5d32a254d,base:recipe:risotto-delicato-con-salmone-e-funghi,Risotto delicato con salmone e funghi,0,0.0,yes,"[""grana""]",fish,16.0,0.8584,0.0,0.0,0.0,no,rice,yes,"[""funghi"", ""grana"", ""olio"", ""riso_basmati"", ""salmone""]"
base:recipe-version:risotto-delicato-con-tacchino-e-bietole:c1a2c5a25d9f67f8,base:recipe:risotto-delicato-con-tacchino-e-bietole,Risotto delicato con tacchino e bietole,0,0.0,yes,"[""grana""]",poultry,25.2,0.9052,0.0,0.0,0.0,no,rice,yes,"[""bietola"", ""grana"", ""olio"", ""riso_basmati"", ""tacchino""]"
base:recipe-version:risotto-delicato-con-tacchino-e-broccoli:4fe20951105e4cb6,base:recipe:risotto-delicato-con-tacchino-e-broccoli,Risotto delicato con tacchino e broccoli,0,0.0,yes,"[""grana""]",poultry,25.2,0.9052,0.0,0.0,0.0,no,rice,yes,"[""broccoli"", ""grana"", ""olio"", ""riso_integrale"", ""tacchino""]"
base:recipe-version:risotto-delicato-con-tacchino-e-carote:9d6b19ddb31328f0,base:recipe:risotto-delicato-con-tacchino-e-carote,Risotto delicato con tacchino e carote,0,0.0,yes,"[""grana""]",poultry,25.2,0.9052,0.0,0.0,0.0,no,rice,yes,"[""carota"", ""grana"", ""olio"", ""riso_basmati"", ""tacchino""]"
base:recipe-version:risotto-delicato-con-tacchino-e-carote:c570d4166dc6e497,base:recipe:risotto-delicato-con-tacchino-e-carote,Risotto delicato con tacchino e carote,0,0.0,yes,"[""grana""]",poultry,25.2,0.9052,0.0,0.0,0.0,no,rice,yes,"[""carota"", ""grana"", ""olio"", ""riso_basmati"", ""tacchino""]"
base:recipe-version:risotto-delicato-con-tacchino-e-zucca:ae50dd5e2207bce2,base:recipe:risotto-delicato-con-tacchino-e-zucca,Risotto delicato con tacchino e zucca,0,1.6,yes,"[""grana""]",poultry,25.2,0.6893,0.0,0.0,0.0,no,rice,yes,"[""albume"", ""grana"", ""olio"", ""pane_bianco"", ""riso_integrale"", ""tacchino"", ""zucca""]"
base:recipe-version:risotto-delicato-con-tacchino-e-zucchine:439bf425b5eeec2c,base:recipe:risotto-delicato-con-tacchino-e-zucchine,Risotto delicato con tacchino e zucchine,0,0.0,yes,"[""grana""]",poultry,25.2,0.9052,0.0,0.0,0.0,no,rice,yes,"[""grana"", ""olio"", ""riso_integrale"", ""tacchino"", ""zucchina""]"
base:recipe-version:salmone-con-polenta-e-carciofi:f669043325b6b4ce,base:recipe:salmone-con-polenta-e-carciofi,Salmone con polenta e carciofi,2,1.6,no,[],fish,22.0,0.7161,0.0,0.0,0.0,no,other_grains,no,"[""albume"", ""carciofo"", ""olio"", ""polenta"", ""salmone""]"
base:recipe-version:salmone-con-polenta-e-funghi:98ea033f289fe02c,base:recipe:salmone-con-polenta-e-funghi,Salmone con polenta e funghi,2,0.0,no,[],fish,22.0,1.0,0.0,0.0,0.0,no,other_grains,no,"[""funghi"", ""olio"", ""polenta"", ""salmone""]"
base:recipe-version:salmone-con-polenta-e-spinaci:50caa9014a2d0b85,base:recipe:salmone-con-polenta-e-spinaci,Salmone con polenta e spinaci,1,0.0,no,[],fish,22.0,1.0,0.0,0.0,0.0,no,other_grains,no,"[""olio"", ""polenta"", ""salmone"", ""spinaci""]"
base:recipe-version:salmone-nordico-con-patate-e-broccoli:3bf06f6c333277ab,base:recipe:salmone-nordico-con-patate-e-broccoli,Salmone nordico con patate e broccoli,1,0.0,no,[],fish,24.0,0.9375,0.0,0.0,0.0,no,potato,no,"[""broccoli"", ""olio"", ""patata"", ""salmone"", ""yogurt_bianco""]"
base:recipe-version:salmone-nordico-con-patate-e-broccoli:a601c6ff906564f3,base:recipe:salmone-nordico-con-patate-e-broccoli,Salmone nordico con patate e broccoli,0,0.0,no,[],fish,24.0,0.9375,0.0,0.0,0.0,no,potato,no,"[""broccoli"", ""olio"", ""patata"", ""salmone"", ""yogurt_bianco""]"
base:recipe-version:salmone-nordico-con-patate-e-carote:acf402ed30a94387,base:recipe:salmone-nordico-con-patate-e-carote,Salmone nordico con patate e carote,0,0.0,no,[],fish,24.0,0.9375,0.0,0.0,0.0,no,potato,no,"[""carota"", ""olio"", ""patata"", ""salmone"", ""yogurt_bianco""]"
base:recipe-version:salmone-nordico-con-patate-e-cavolfiore:3f265b82ad2b2dec,base:recipe:salmone-nordico-con-patate-e-cavolfiore,Salmone nordico con patate e cavolfiore,1,0.0,no,[],fish,24.0,0.9375,0.0,0.0,0.0,no,potato,no,"[""cavolfiore"", ""olio"", ""patata"", ""salmone"", ""yogurt_bianco""]"
base:recipe-version:salmone-nordico-con-patate-e-cavolfiore:a5af330bd4835b4d,base:recipe:salmone-nordico-con-patate-e-cavolfiore,Salmone nordico con patate e cavolfiore,4,0.0,no,[],fish,24.0,0.9375,0.0,0.0,0.0,no,potato,no,"[""cavolfiore"", ""olio"", ""patata"", ""salmone"", ""yogurt_bianco""]"
base:recipe-version:salmone-nordico-con-patate-e-zucca:12ef1495b6cb91b9,base:recipe:salmone-nordico-con-patate-e-zucca,Salmone nordico con patate e zucca,1,0.0,no,[],fish,24.0,0.9375,0.0,0.0,0.0,no,potato,no,"[""olio"", ""patata"", ""salmone"", ""yogurt_bianco"", ""zucca""]"
base:recipe-version:salmone-nordico-con-patate-e-zucca:382f659369edb060,base:recipe:salmone-nordico-con-patate-e-zucca,Salmone nordico con patate e zucca,0,0.0,no,[],fish,24.0,0.9375,0.0,0.0,0.0,no,potato,no,"[""olio"", ""patata"", ""salmone"", ""yogurt_bianco"", ""zucca""]"
base:recipe-version:salmone-nordico-con-patate-e-zucca:c8a1c4ca9ba7579f,base:recipe:salmone-nordico-con-patate-e-zucca,Salmone nordico con patate e zucca,0,1.6,no,[],fish,24.0,0.6993,0.0,0.0,0.0,no,potato,no,"[""albume"", ""olio"", ""pane_bianco"", ""patata"", ""salmone"", ""yogurt_bianco"", ""zucca""]"
base:recipe-version:semolino-al-latte-con-frutta:684b6cb4fac1d9a6,base:recipe:semolino-al-latte-con-frutta,Semolino al latte con frutta,7,0.0,no,[],milk_yogurt,6.6,0.898,0.0,0.0,0.0,no,other_grains,no,"[""latte_ps"", ""nocciole"", ""pera"", ""semolino""]"
base:recipe-version:semolino-al-latte-con-frutta:f9c97b197bd188de,base:recipe:semolino-al-latte-con-frutta,Semolino al latte con frutta,1,0.0,no,[],milk_yogurt,6.6,0.898,0.0,0.0,0.0,no,other_grains,no,"[""latte_ps"", ""mandarino"", ""nocciole"", ""semolino""]"
base:recipe-version:sgombro-con-pane-bianco-e-pomodori:8a722b95679d9c63,base:recipe:sgombro-con-pane-bianco-e-pomodori,Sgombro con pane bianco e pomodori,1,1.6,no,[],fish,20.9,0.7056,0.0,0.0,0.0,no,bread,no,"[""albume"", ""olio"", ""pane_bianco"", ""pomodoro"", ""sgombro""]"
